conductor,video_id,clip_num,run,run_dir,fps,n_frames,kept_frames,longest_seg_s,disposition,source_verdict,verdict,preview,judged_at
Bernstein,_MjEp_SAfS0,173,_MjEp_SAfS0(173)__r00,skeletons/Bernstein/_MjEp_SAfS0(173)__r00,29.970,112,112,3.74,keep,accept,,,
Bernstein,_MjEp_SAfS0,53,_MjEp_SAfS0(53)__r00,skeletons/Bernstein/_MjEp_SAfS0(53)__r00,29.970,100,74,2.47,keep,accept,,,
Bernstein,_MjEp_SAfS0,61,_MjEp_SAfS0(61)__r00,skeletons/Bernstein/_MjEp_SAfS0(61)__r00,29.970,529,358,6.51,keep,accept,,,
Bernstein,_MjEp_SAfS0,63,_MjEp_SAfS0(63)__r00,skeletons/Bernstein/_MjEp_SAfS0(63)__r00,29.970,81,66,2.20,keep,accept,,,
Bernstein,_MjEp_SAfS0,64,_MjEp_SAfS0(64)__r00,skeletons/Bernstein/_MjEp_SAfS0(64)__r00,29.970,66,66,2.20,keep,accept,,,
Bernstein,a5P_xKg_1O0,1,a5P_xKg_1O0(01)__r00,skeletons/Bernstein/a5P_xKg_1O0(01)__r00,29.970,1269,1214,17.52,keep,,accept,,
Bernstein,bXEldU1UC70,21,bXEldU1UC70(21)__r00,skeletons/Bernstein/bXEldU1UC70(21)__r00,30.000,189,144,4.80,keep,accept,,,
Bernstein,dRhwyzJABvI,2,dRhwyzJABvI(02)__r00,skeletons/Bernstein/dRhwyzJABvI(02)__r00,29.970,313,313,10.44,keep,accept,,,
Bernstein,dRhwyzJABvI,2,dRhwyzJABvI(02)__r01,skeletons/Bernstein/dRhwyzJABvI(02)__r01,29.970,60,60,2.00,keep,accept,,,
Bernstein,dRhwyzJABvI,2,dRhwyzJABvI(02)__r02,skeletons/Bernstein/dRhwyzJABvI(02)__r02,29.970,224,224,7.47,keep,accept,,,
Bernstein,hp-GI9jhxAY,26,hp-GI9jhxAY(26)__r00,skeletons/Bernstein/hp-GI9jhxAY(26)__r00,29.970,198,198,6.61,keep,accept,,,
Bernstein,iYgirjU-9UE,2,iYgirjU-9UE(02)__r04,skeletons/Bernstein/iYgirjU-9UE(02)__r04,24.000,250,230,4.50,keep,accept,,,
Bernstein,iYgirjU-9UE,2,iYgirjU-9UE(02)__r06,skeletons/Bernstein/iYgirjU-9UE(02)__r06,24.000,368,324,6.79,keep,accept,,,
Bernstein,iYgirjU-9UE,2,iYgirjU-9UE(02)__r07,skeletons/Bernstein/iYgirjU-9UE(02)__r07,24.000,422,363,10.04,keep,accept,,,
Bernstein,iYgirjU-9UE,2,iYgirjU-9UE(02)__r08,skeletons/Bernstein/iYgirjU-9UE(02)__r08,24.000,861,835,21.00,keep,accept,,,
Bernstein,iYgirjU-9UE,2,iYgirjU-9UE(02)__r10,skeletons/Bernstein/iYgirjU-9UE(02)__r10,24.000,1722,1608,11.21,keep,accept,,,
Bernstein,iYgirjU-9UE,2,iYgirjU-9UE(02)__r11,skeletons/Bernstein/iYgirjU-9UE(02)__r11,24.000,112,112,4.67,keep,accept,,,
Bernstein,ljG5OUNEkMY,101,ljG5OUNEkMY(101)__r00,skeletons/Bernstein/ljG5OUNEkMY(101)__r00,29.970,240,186,4.74,keep,accept,,,
Bernstein,ljG5OUNEkMY,28,ljG5OUNEkMY(28)__r00,skeletons/Bernstein/ljG5OUNEkMY(28)__r00,29.970,303,235,5.41,keep,accept,,,
Bernstein,ljG5OUNEkMY,28,ljG5OUNEkMY(28)__r01,skeletons/Bernstein/ljG5OUNEkMY(28)__r01,29.970,296,295,9.84,keep,accept,,,
Bernstein,ljG5OUNEkMY,70,ljG5OUNEkMY(70)__r00,skeletons/Bernstein/ljG5OUNEkMY(70)__r00,29.970,138,87,2.90,keep,accept,,,
Bernstein,ljG5OUNEkMY,71,ljG5OUNEkMY(71)__r00,skeletons/Bernstein/ljG5OUNEkMY(71)__r00,29.970,92,92,3.07,keep,accept,,,
Bernstein,ljG5OUNEkMY,72,ljG5OUNEkMY(72)__r00,skeletons/Bernstein/ljG5OUNEkMY(72)__r00,29.970,313,312,10.41,keep,accept,,,
Bernstein,ljG5OUNEkMY,76,ljG5OUNEkMY(76)__r00,skeletons/Bernstein/ljG5OUNEkMY(76)__r00,29.970,199,85,2.84,keep,accept,,,
Bernstein,ljG5OUNEkMY,82,ljG5OUNEkMY(82)__r00,skeletons/Bernstein/ljG5OUNEkMY(82)__r00,29.970,260,126,2.77,keep,accept,,,
Bernstein,ljG5OUNEkMY,96,ljG5OUNEkMY(96)__r00,skeletons/Bernstein/ljG5OUNEkMY(96)__r00,29.970,92,89,2.97,keep,accept,,,
Bernstein,m0evC5OMofs,13,m0evC5OMofs(13)__r00,skeletons/Bernstein/m0evC5OMofs(13)__r00,29.970,389,320,3.00,keep,accept,,,
Bernstein,m3wFdajeAwU,45,m3wFdajeAwU(45)__r00,skeletons/Bernstein/m3wFdajeAwU(45)__r00,25.000,208,208,8.32,keep,accept,,,
Bernstein,m3wFdajeAwU,49,m3wFdajeAwU(49)__r00,skeletons/Bernstein/m3wFdajeAwU(49)__r00,25.000,165,83,3.32,keep,accept,,,
Bernstein,m3wFdajeAwU,50,m3wFdajeAwU(50)__r00,skeletons/Bernstein/m3wFdajeAwU(50)__r00,25.000,59,55,2.20,keep,accept,,,
Bernstein,m3wFdajeAwU,59,m3wFdajeAwU(59)__r00,skeletons/Bernstein/m3wFdajeAwU(59)__r00,25.000,137,113,3.16,keep,accept,,,
Bernstein,m3wFdajeAwU,64,m3wFdajeAwU(64)__r00,skeletons/Bernstein/m3wFdajeAwU(64)__r00,25.000,156,107,4.28,keep,accept,,,
Bernstein,m3wFdajeAwU,67,m3wFdajeAwU(67)__r00,skeletons/Bernstein/m3wFdajeAwU(67)__r00,25.000,485,457,6.36,keep,accept,,,
Bernstein,m3wFdajeAwU,76,m3wFdajeAwU(76)__r00,skeletons/Bernstein/m3wFdajeAwU(76)__r00,25.000,561,561,10.68,keep,accept,,,
Bernstein,m3wFdajeAwU,77,m3wFdajeAwU(77)__r00,skeletons/Bernstein/m3wFdajeAwU(77)__r00,25.000,223,223,8.92,keep,accept,,,
Bernstein,p8bZ7vm4_6M,7,p8bZ7vm4_6M(07)__r00,skeletons/Bernstein/p8bZ7vm4_6M(07)__r00,29.970,760,636,14.05,keep,accept,,,
Bernstein,p8bZ7vm4_6M,7,p8bZ7vm4_6M(07)__r01,skeletons/Bernstein/p8bZ7vm4_6M(07)__r01,29.970,120,101,2.24,keep,accept,,,
Bernstein,p8bZ7vm4_6M,7,p8bZ7vm4_6M(07)__r03,skeletons/Bernstein/p8bZ7vm4_6M(07)__r03,29.970,549,514,8.41,keep,accept,,,
Bernstein,p8bZ7vm4_6M,23,p8bZ7vm4_6M(23)__r00,skeletons/Bernstein/p8bZ7vm4_6M(23)__r00,29.970,227,227,5.77,keep,accept,,,
Bernstein,p8bZ7vm4_6M,45,p8bZ7vm4_6M(45)__r00,skeletons/Bernstein/p8bZ7vm4_6M(45)__r00,29.970,311,308,5.91,keep,accept,,,
Bernstein,r88EnGeiJrE,9,r88EnGeiJrE(09)__r00,skeletons/Bernstein/r88EnGeiJrE(09)__r00,25.000,53,53,2.12,keep,accept,,,
Bernstein,r88EnGeiJrE,10,r88EnGeiJrE(10)__r00,skeletons/Bernstein/r88EnGeiJrE(10)__r00,25.000,189,150,3.32,keep,accept,,,
Bernstein,r88EnGeiJrE,100,r88EnGeiJrE(100)__r00,skeletons/Bernstein/r88EnGeiJrE(100)__r00,25.000,367,142,2.84,keep,accept,,,
Bernstein,r88EnGeiJrE,109,r88EnGeiJrE(109)__r00,skeletons/Bernstein/r88EnGeiJrE(109)__r00,25.000,66,51,2.04,keep,accept,,,
Bernstein,r88EnGeiJrE,113,r88EnGeiJrE(113)__r00,skeletons/Bernstein/r88EnGeiJrE(113)__r00,25.000,109,52,2.08,keep,accept,,,
Bernstein,r88EnGeiJrE,17,r88EnGeiJrE(17)__r00,skeletons/Bernstein/r88EnGeiJrE(17)__r00,25.000,169,50,2.00,keep,accept,,,
Bernstein,r88EnGeiJrE,24,r88EnGeiJrE(24)__r00,skeletons/Bernstein/r88EnGeiJrE(24)__r00,25.000,86,85,3.40,keep,accept,,,
Bernstein,r88EnGeiJrE,25,r88EnGeiJrE(25)__r00,skeletons/Bernstein/r88EnGeiJrE(25)__r00,25.000,183,181,7.24,keep,accept,,,
Bernstein,r88EnGeiJrE,62,r88EnGeiJrE(62)__r00,skeletons/Bernstein/r88EnGeiJrE(62)__r00,25.000,171,152,3.72,keep,accept,,,
Bernstein,r88EnGeiJrE,63,r88EnGeiJrE(63)__r00,skeletons/Bernstein/r88EnGeiJrE(63)__r00,25.000,286,106,2.12,keep,accept,,,
Bernstein,r88EnGeiJrE,71,r88EnGeiJrE(71)__r00,skeletons/Bernstein/r88EnGeiJrE(71)__r00,25.000,107,107,4.28,keep,accept,,,
Bernstein,r88EnGeiJrE,73,r88EnGeiJrE(73)__r00,skeletons/Bernstein/r88EnGeiJrE(73)__r00,25.000,95,88,3.52,keep,accept,,,
Bernstein,r88EnGeiJrE,82,r88EnGeiJrE(82)__r00,skeletons/Bernstein/r88EnGeiJrE(82)__r00,25.000,174,139,2.60,keep,accept,,,
Bernstein,r88EnGeiJrE,98,r88EnGeiJrE(98)__r00,skeletons/Bernstein/r88EnGeiJrE(98)__r00,25.000,104,91,2.20,keep,accept,,,
Bernstein,rO8MnwcvSVk,25,rO8MnwcvSVk(25)__r00,skeletons/Bernstein/rO8MnwcvSVk(25)__r00,30.000,264,245,5.77,keep,accept,,,
Bernstein,rO8MnwcvSVk,31,rO8MnwcvSVk(31)_c00__r00,skeletons/Bernstein/rO8MnwcvSVk(31)_c00__r00,30.000,537,464,12.43,keep,accept,,,
Bernstein,rvdEjg-EDTk,2,rvdEjg-EDTk(02)__r05,skeletons/Bernstein/rvdEjg-EDTk(02)__r05,29.970,773,769,15.22,keep,,accept,,
Bernstein,rvdEjg-EDTk,4,rvdEjg-EDTk(04)__r01,skeletons/Bernstein/rvdEjg-EDTk(04)__r01,29.970,182,163,5.44,keep,,accept,,
Bernstein,rvdEjg-EDTk,4,rvdEjg-EDTk(04)__r02,skeletons/Bernstein/rvdEjg-EDTk(04)__r02,29.970,762,762,25.43,keep,,accept,,
Bernstein,srb2EyvTSGw,27,srb2EyvTSGw(27)__r00,skeletons/Bernstein/srb2EyvTSGw(27)__r00,29.970,462,323,6.17,keep,accept,,,
Bernstein,srb2EyvTSGw,33,srb2EyvTSGw(33)__r01,skeletons/Bernstein/srb2EyvTSGw(33)__r01,29.970,84,81,2.70,keep,accept,,,
Bernstein,srb2EyvTSGw,34,srb2EyvTSGw(34)__r00,skeletons/Bernstein/srb2EyvTSGw(34)__r00,29.970,110,96,3.20,keep,accept,,,
Bernstein,srb2EyvTSGw,41,srb2EyvTSGw(41)__r00,skeletons/Bernstein/srb2EyvTSGw(41)__r00,29.970,321,190,4.17,keep,accept,,,
Bernstein,srb2EyvTSGw,50,srb2EyvTSGw(50)__r00,skeletons/Bernstein/srb2EyvTSGw(50)__r00,29.970,209,173,5.77,keep,accept,,,
Bernstein,to_aVqJjzZE,35,to_aVqJjzZE(35)__r00,skeletons/Bernstein/to_aVqJjzZE(35)__r00,30.000,192,68,2.27,keep,accept,,,
Bernstein,to_aVqJjzZE,83,to_aVqJjzZE(83)__r00,skeletons/Bernstein/to_aVqJjzZE(83)__r00,30.000,186,88,2.93,keep,accept,,,
Bernstein,xjeZVyqSAFs,13,xjeZVyqSAFs(13)__r00,skeletons/Bernstein/xjeZVyqSAFs(13)__r00,30.000,92,92,3.07,keep,,accept,,
Bernstein,xjeZVyqSAFs,14,xjeZVyqSAFs(14)__r01,skeletons/Bernstein/xjeZVyqSAFs(14)__r01,30.000,116,62,2.07,keep,,accept,,
Dudamel,-HLDqBUxcD4,1,-HLDqBUxcD4(01)__r00,skeletons/Dudamel/-HLDqBUxcD4(01)__r00,25.000,138,107,2.60,keep,,accept,,
Dudamel,-HLDqBUxcD4,6,-HLDqBUxcD4(06)__r00,skeletons/Dudamel/-HLDqBUxcD4(06)__r00,25.000,185,185,4.56,keep,,accept,,
Dudamel,-HLDqBUxcD4,7,-HLDqBUxcD4(07)__r00,skeletons/Dudamel/-HLDqBUxcD4(07)__r00,25.000,109,109,2.68,keep,,accept,,
Dudamel,-HLDqBUxcD4,11,-HLDqBUxcD4(11)__r00,skeletons/Dudamel/-HLDqBUxcD4(11)__r00,25.000,92,92,3.68,keep,,accept,,
Dudamel,-HLDqBUxcD4,23,-HLDqBUxcD4(23)__r00,skeletons/Dudamel/-HLDqBUxcD4(23)__r00,25.000,74,74,2.96,keep,,accept,,
Dudamel,-HLDqBUxcD4,24,-HLDqBUxcD4(24)__r00,skeletons/Dudamel/-HLDqBUxcD4(24)__r00,25.000,73,67,2.68,keep,,accept,,
Dudamel,-HLDqBUxcD4,25,-HLDqBUxcD4(25)__r00,skeletons/Dudamel/-HLDqBUxcD4(25)__r00,25.000,149,149,5.96,keep,,accept,,
Dudamel,-HLDqBUxcD4,26,-HLDqBUxcD4(26)__r00,skeletons/Dudamel/-HLDqBUxcD4(26)__r00,25.000,89,89,3.56,keep,,accept,,
Dudamel,-HLDqBUxcD4,30,-HLDqBUxcD4(30)__r00,skeletons/Dudamel/-HLDqBUxcD4(30)__r00,25.000,79,79,3.16,keep,,accept,,
Dudamel,-HLDqBUxcD4,34,-HLDqBUxcD4(34)__r00,skeletons/Dudamel/-HLDqBUxcD4(34)__r00,25.000,114,107,4.28,keep,,accept,,
Dudamel,-HLDqBUxcD4,35,-HLDqBUxcD4(35)__r00,skeletons/Dudamel/-HLDqBUxcD4(35)__r00,25.000,155,140,4.32,keep,,accept,,
Dudamel,-N0s9C63pSo,1,-N0s9C63pSo(01)__r00,skeletons/Dudamel/-N0s9C63pSo(01)__r00,29.970,179,179,5.97,keep,,accept,,
Dudamel,-N0s9C63pSo,2,-N0s9C63pSo(02)__r00,skeletons/Dudamel/-N0s9C63pSo(02)__r00,29.970,73,65,2.17,keep,,accept,,
Dudamel,-N0s9C63pSo,3,-N0s9C63pSo(03)__r02,skeletons/Dudamel/-N0s9C63pSo(03)__r02,29.970,76,65,2.17,keep,,accept,,
Dudamel,-N0s9C63pSo,4,-N0s9C63pSo(04)__r00,skeletons/Dudamel/-N0s9C63pSo(04)__r00,29.970,345,176,2.54,keep,accept,,,
Dudamel,-N0s9C63pSo,5,-N0s9C63pSo(05)__r00,skeletons/Dudamel/-N0s9C63pSo(05)__r00,29.970,628,414,2.34,keep,accept,,,
Dudamel,-N0s9C63pSo,7,-N0s9C63pSo(07)__r00,skeletons/Dudamel/-N0s9C63pSo(07)__r00,29.970,439,328,5.84,keep,,accept,,
Dudamel,-N0s9C63pSo,8,-N0s9C63pSo(08)__r00,skeletons/Dudamel/-N0s9C63pSo(08)__r00,29.970,218,185,4.80,keep,,accept,,
Dudamel,-N0s9C63pSo,8,-N0s9C63pSo(08)__r01,skeletons/Dudamel/-N0s9C63pSo(08)__r01,29.970,516,235,4.07,keep,,accept,,
Dudamel,-N0s9C63pSo,17,-N0s9C63pSo(17)__r00,skeletons/Dudamel/-N0s9C63pSo(17)__r00,29.970,129,129,4.30,keep,accept,,,
Dudamel,-N0s9C63pSo,17,-N0s9C63pSo(17)__r02,skeletons/Dudamel/-N0s9C63pSo(17)__r02,29.970,247,113,2.44,keep,accept,,,
Dudamel,-N0s9C63pSo,19,-N0s9C63pSo(19)__r00,skeletons/Dudamel/-N0s9C63pSo(19)__r00,29.970,168,168,5.61,keep,,accept,,
Dudamel,-N0s9C63pSo,20,-N0s9C63pSo(20)__r00,skeletons/Dudamel/-N0s9C63pSo(20)__r00,29.970,344,187,3.00,keep,,accept,,
Dudamel,-N0s9C63pSo,22,-N0s9C63pSo(22)__r00,skeletons/Dudamel/-N0s9C63pSo(22)__r00,29.970,406,239,4.44,keep,accept,,,
Dudamel,-N0s9C63pSo,23,-N0s9C63pSo(23)__r00,skeletons/Dudamel/-N0s9C63pSo(23)__r00,29.970,591,296,3.47,keep,,accept,,
Dudamel,-N0s9C63pSo,25,-N0s9C63pSo(25)__r02,skeletons/Dudamel/-N0s9C63pSo(25)__r02,29.970,172,109,2.17,keep,,accept,,
Dudamel,-N0s9C63pSo,26,-N0s9C63pSo(26)__r00,skeletons/Dudamel/-N0s9C63pSo(26)__r00,29.970,244,244,8.14,keep,,accept,,
Dudamel,-N0s9C63pSo,27,-N0s9C63pSo(27)__r00,skeletons/Dudamel/-N0s9C63pSo(27)__r00,29.970,209,209,6.97,keep,,accept,,
Dudamel,-N0s9C63pSo,28,-N0s9C63pSo(28)__r00,skeletons/Dudamel/-N0s9C63pSo(28)__r00,29.970,187,169,5.64,keep,,accept,,
Dudamel,-N0s9C63pSo,29,-N0s9C63pSo(29)__r00,skeletons/Dudamel/-N0s9C63pSo(29)__r00,29.970,880,628,4.20,keep,,accept,,
Dudamel,-N0s9C63pSo,30,-N0s9C63pSo(30)__r00,skeletons/Dudamel/-N0s9C63pSo(30)__r00,29.970,233,112,3.74,keep,,accept,,
Dudamel,-N0s9C63pSo,32,-N0s9C63pSo(32)__r00,skeletons/Dudamel/-N0s9C63pSo(32)__r00,29.970,477,263,4.57,keep,,accept,,
Dudamel,-N0s9C63pSo,33,-N0s9C63pSo(33)__r00,skeletons/Dudamel/-N0s9C63pSo(33)__r00,29.970,739,610,8.98,keep,,accept,,
Dudamel,-N0s9C63pSo,34,-N0s9C63pSo(34)__r00,skeletons/Dudamel/-N0s9C63pSo(34)__r00,29.970,265,265,8.84,keep,,accept,,
Dudamel,-N0s9C63pSo,36,-N0s9C63pSo(36)__r00,skeletons/Dudamel/-N0s9C63pSo(36)__r00,29.970,210,162,5.41,keep,,accept,,
Dudamel,-N0s9C63pSo,38,-N0s9C63pSo(38)__r00,skeletons/Dudamel/-N0s9C63pSo(38)__r00,29.970,79,79,2.64,keep,,accept,,
Dudamel,-N0s9C63pSo,38,-N0s9C63pSo(38)__r03,skeletons/Dudamel/-N0s9C63pSo(38)__r03,29.970,461,461,8.94,keep,,accept,,
Dudamel,-N0s9C63pSo,42,-N0s9C63pSo(42)__r00,skeletons/Dudamel/-N0s9C63pSo(42)__r00,29.970,348,248,4.97,keep,accept,,,
Dudamel,-N0s9C63pSo,44,-N0s9C63pSo(44)__r00,skeletons/Dudamel/-N0s9C63pSo(44)__r00,29.970,559,495,10.81,keep,,accept,,
Dudamel,-N0s9C63pSo,44,-N0s9C63pSo(44)__r01,skeletons/Dudamel/-N0s9C63pSo(44)__r01,29.970,209,204,6.81,keep,,accept,,
Dudamel,-N0s9C63pSo,44,-N0s9C63pSo(44)__r02,skeletons/Dudamel/-N0s9C63pSo(44)__r02,29.970,243,229,5.71,keep,,accept,,
Dudamel,-N0s9C63pSo,44,-N0s9C63pSo(44)__r03,skeletons/Dudamel/-N0s9C63pSo(44)__r03,29.970,350,344,11.48,keep,,accept,,
Dudamel,-N0s9C63pSo,49,-N0s9C63pSo(49)__r01,skeletons/Dudamel/-N0s9C63pSo(49)__r01,29.970,778,523,6.11,keep,accept,,,
Dudamel,-N0s9C63pSo,56,-N0s9C63pSo(56)__r00,skeletons/Dudamel/-N0s9C63pSo(56)__r00,29.970,385,161,2.24,keep,accept,,,
Dudamel,1AWvFxfsFqY,4,1AWvFxfsFqY(04)__r00,skeletons/Dudamel/1AWvFxfsFqY(04)__r00,25.000,55,55,2.20,keep,,accept,,
Dudamel,1AWvFxfsFqY,6,1AWvFxfsFqY(06)__r00,skeletons/Dudamel/1AWvFxfsFqY(06)__r00,25.000,74,74,2.96,keep,,accept,,
Dudamel,1AWvFxfsFqY,7,1AWvFxfsFqY(07)__r00,skeletons/Dudamel/1AWvFxfsFqY(07)__r00,25.000,67,67,2.68,keep,,accept,,
Dudamel,1AWvFxfsFqY,12,1AWvFxfsFqY(12)__r00,skeletons/Dudamel/1AWvFxfsFqY(12)__r00,25.000,69,69,2.76,keep,,accept,,
Dudamel,3-E0GnKMNLU,1,3-E0GnKMNLU(01)__r00,skeletons/Dudamel/3-E0GnKMNLU(01)__r00,30.000,431,431,14.37,keep,,accept,,
Dudamel,3-E0GnKMNLU,4,3-E0GnKMNLU(04)__r00,skeletons/Dudamel/3-E0GnKMNLU(04)__r00,30.000,250,250,8.33,keep,,accept,,
Dudamel,3-E0GnKMNLU,5,3-E0GnKMNLU(05)__r00,skeletons/Dudamel/3-E0GnKMNLU(05)__r00,30.000,78,78,2.60,keep,,accept,,
Dudamel,3-E0GnKMNLU,7,3-E0GnKMNLU(07)__r00,skeletons/Dudamel/3-E0GnKMNLU(07)__r00,30.000,75,75,2.50,keep,,accept,,
Dudamel,3-E0GnKMNLU,8,3-E0GnKMNLU(08)__r00,skeletons/Dudamel/3-E0GnKMNLU(08)__r00,30.000,138,138,4.60,keep,,accept,,
Dudamel,3-E0GnKMNLU,9,3-E0GnKMNLU(09)__r00,skeletons/Dudamel/3-E0GnKMNLU(09)__r00,30.000,181,181,6.03,keep,,accept,,
Dudamel,3-E0GnKMNLU,10,3-E0GnKMNLU(10)__r00,skeletons/Dudamel/3-E0GnKMNLU(10)__r00,30.000,246,246,8.20,keep,,accept,,
Dudamel,3-E0GnKMNLU,11,3-E0GnKMNLU(11)__r00,skeletons/Dudamel/3-E0GnKMNLU(11)__r00,30.000,278,278,9.27,keep,,accept,,
Dudamel,3-E0GnKMNLU,12,3-E0GnKMNLU(12)__r00,skeletons/Dudamel/3-E0GnKMNLU(12)__r00,30.000,165,165,5.50,keep,,accept,,
Dudamel,3-E0GnKMNLU,16,3-E0GnKMNLU(16)__r00,skeletons/Dudamel/3-E0GnKMNLU(16)__r00,30.000,167,162,5.40,keep,,accept,,
Dudamel,3-E0GnKMNLU,17,3-E0GnKMNLU(17)__r00,skeletons/Dudamel/3-E0GnKMNLU(17)__r00,30.000,894,841,16.43,keep,,accept,,
Dudamel,3-E0GnKMNLU,17,3-E0GnKMNLU(17)__r01,skeletons/Dudamel/3-E0GnKMNLU(17)__r01,30.000,97,97,3.23,keep,,accept,,
Dudamel,3-E0GnKMNLU,19,3-E0GnKMNLU(19)__r00,skeletons/Dudamel/3-E0GnKMNLU(19)__r00,30.000,179,150,2.50,keep,,accept,,
Dudamel,3-E0GnKMNLU,20,3-E0GnKMNLU(20)__r00,skeletons/Dudamel/3-E0GnKMNLU(20)__r00,30.000,591,340,3.40,keep,,accept,,
Dudamel,3-E0GnKMNLU,22,3-E0GnKMNLU(22)__r00,skeletons/Dudamel/3-E0GnKMNLU(22)__r00,30.000,194,184,6.13,keep,,accept,,
Dudamel,4geywAF2_iQ,1,4geywAF2_iQ(01)__r00,skeletons/Dudamel/4geywAF2_iQ(01)__r00,25.000,68,68,2.72,keep,,accept,,
Dudamel,4geywAF2_iQ,2,4geywAF2_iQ(02)__r00,skeletons/Dudamel/4geywAF2_iQ(02)__r00,25.000,204,204,8.16,keep,,accept,,
Dudamel,4geywAF2_iQ,3,4geywAF2_iQ(03)__r00,skeletons/Dudamel/4geywAF2_iQ(03)__r00,25.000,332,332,13.28,keep,,accept,,
Dudamel,4geywAF2_iQ,4,4geywAF2_iQ(04)__r00,skeletons/Dudamel/4geywAF2_iQ(04)__r00,25.000,179,179,7.16,keep,,accept,,
Dudamel,4geywAF2_iQ,5,4geywAF2_iQ(05)__r00,skeletons/Dudamel/4geywAF2_iQ(05)__r00,25.000,137,137,5.48,keep,,accept,,
Dudamel,4geywAF2_iQ,7,4geywAF2_iQ(07)__r00,skeletons/Dudamel/4geywAF2_iQ(07)__r00,25.000,65,65,2.60,keep,,accept,,
Dudamel,4geywAF2_iQ,8,4geywAF2_iQ(08)__r00,skeletons/Dudamel/4geywAF2_iQ(08)__r00,25.000,61,61,2.44,keep,,accept,,
Dudamel,4geywAF2_iQ,10,4geywAF2_iQ(10)__r00,skeletons/Dudamel/4geywAF2_iQ(10)__r00,25.000,311,311,12.44,keep,,accept,,
Dudamel,4geywAF2_iQ,13,4geywAF2_iQ(13)__r00,skeletons/Dudamel/4geywAF2_iQ(13)__r00,25.000,79,79,3.16,keep,,accept,,
Dudamel,4geywAF2_iQ,13,4geywAF2_iQ(13)__r01,skeletons/Dudamel/4geywAF2_iQ(13)__r01,25.000,164,164,6.56,keep,,accept,,
Dudamel,4geywAF2_iQ,14,4geywAF2_iQ(14)__r00,skeletons/Dudamel/4geywAF2_iQ(14)__r00,25.000,168,168,6.72,keep,,accept,,
Dudamel,4geywAF2_iQ,16,4geywAF2_iQ(16)__r00,skeletons/Dudamel/4geywAF2_iQ(16)__r00,25.000,203,203,8.12,keep,,accept,,
Dudamel,4geywAF2_iQ,18,4geywAF2_iQ(18)__r00,skeletons/Dudamel/4geywAF2_iQ(18)__r00,25.000,107,107,4.28,keep,,accept,,
Dudamel,4geywAF2_iQ,18,4geywAF2_iQ(18)__r01,skeletons/Dudamel/4geywAF2_iQ(18)__r01,25.000,130,95,2.20,keep,,accept,,
Dudamel,4geywAF2_iQ,19,4geywAF2_iQ(19)__r00,skeletons/Dudamel/4geywAF2_iQ(19)__r00,25.000,165,165,6.60,keep,,accept,,
Dudamel,4geywAF2_iQ,21,4geywAF2_iQ(21)__r00,skeletons/Dudamel/4geywAF2_iQ(21)__r00,25.000,138,138,5.52,keep,,accept,,
Dudamel,4geywAF2_iQ,23,4geywAF2_iQ(23)__r00,skeletons/Dudamel/4geywAF2_iQ(23)__r00,25.000,106,106,4.24,keep,,accept,,
Dudamel,4geywAF2_iQ,24,4geywAF2_iQ(24)__r00,skeletons/Dudamel/4geywAF2_iQ(24)__r00,25.000,104,104,4.16,keep,,accept,,
Dudamel,4geywAF2_iQ,25,4geywAF2_iQ(25)__r00,skeletons/Dudamel/4geywAF2_iQ(25)__r00,25.000,131,131,5.24,keep,,accept,,
Dudamel,4geywAF2_iQ,27,4geywAF2_iQ(27)__r00,skeletons/Dudamel/4geywAF2_iQ(27)__r00,25.000,107,107,4.28,keep,,accept,,
Dudamel,60mRj_9Rybc,1,60mRj_9Rybc(01)__r00,skeletons/Dudamel/60mRj_9Rybc(01)__r00,25.000,95,95,3.80,keep,,accept,,
Dudamel,60mRj_9Rybc,3,60mRj_9Rybc(03)__r01,skeletons/Dudamel/60mRj_9Rybc(03)__r01,25.000,171,156,6.24,keep,,accept,,
Dudamel,60mRj_9Rybc,6,60mRj_9Rybc(06)__r00,skeletons/Dudamel/60mRj_9Rybc(06)__r00,25.000,122,122,3.60,keep,,accept,,
Dudamel,60mRj_9Rybc,7,60mRj_9Rybc(07)__r00,skeletons/Dudamel/60mRj_9Rybc(07)__r00,25.000,161,161,6.44,keep,,accept,,
Dudamel,60mRj_9Rybc,8,60mRj_9Rybc(08)__r00,skeletons/Dudamel/60mRj_9Rybc(08)__r00,25.000,422,422,16.88,keep,,accept,,
Dudamel,60mRj_9Rybc,9,60mRj_9Rybc(09)__r00,skeletons/Dudamel/60mRj_9Rybc(09)__r00,25.000,88,74,2.96,keep,,accept,,
Dudamel,60mRj_9Rybc,11,60mRj_9Rybc(11)__r00,skeletons/Dudamel/60mRj_9Rybc(11)__r00,25.000,231,231,9.24,keep,,accept,,
Dudamel,60mRj_9Rybc,13,60mRj_9Rybc(13)__r00,skeletons/Dudamel/60mRj_9Rybc(13)__r00,25.000,95,95,3.80,keep,,accept,,
Dudamel,60mRj_9Rybc,15,60mRj_9Rybc(15)__r01,skeletons/Dudamel/60mRj_9Rybc(15)__r01,25.000,171,156,6.24,keep,,accept,,
Dudamel,60mRj_9Rybc,18,60mRj_9Rybc(18)__r00,skeletons/Dudamel/60mRj_9Rybc(18)__r00,25.000,158,158,3.60,keep,,accept,,
